,하드 포뮬라_0_x,하드 포뮬라_1_x,브로우 위즈_0_x,브로우 위즈_1_x,하드 스퀘어 아이브로우 펜슬_0_x,하드 스퀘어 아이브로우 펜슬_1_x,아이돌 브로우 파우더 케익_0_x,아이돌 브로우 파우더 케익_1_x,프리사이슬리 마이 브로우 펜슬_0_x,프리사이슬리 마이 브로우 펜슬_1_x,아이브로우 쿠션 카라_0_x,아이브로우 쿠션 카라_1_x,킬 브로우 오토 하드 브로우 펜슬_0_x,킬 브로우 오토 하드 브로우 펜슬_1_x,헤비로테이션 컬러링 아이브로우_0_x,헤비로테이션 컬러링 아이브로우_1_x,구프 프루프 브로우 펜슬_0_x,구프 프루프 브로우 펜슬_1_x,딥브로우 포마드_0_x,딥브로우 포마드_1_x,아이브로우 오토 펜슬_0_x,아이브로우 오토 펜슬_1_x,퍼펙틀리 디파인드 롱웨어 브라우 펜슬_0_x,퍼펙틀리 디파인드 롱웨어 브라우 펜슬_1_x,스머지프루프 우드 브로우_0_x,스머지프루프 우드 브로우_1_x,하드텍스처 아이브로우_0_x,하드텍스처 아이브로우_1_x,내추럴 브라우 쉐이퍼_0_x,내추럴 브라우 쉐이퍼_1_x,프로 롱웨어 워터프루프 브로우 세트_0_x,프로 롱웨어 워터프루프 브로우 세트_1_x,헤비로테이션 파우더 아이브로우    D 노즈섀도우_0_x,헤비로테이션 파우더 아이브로우    D 노즈섀도우_1_x,초코 아이브로우 파우더케익_0_x,초코 아이브로우 파우더케익_1_x,카 브로우_0_x,카 브로우_1_x,킬브로우    mm 슬림테크 하드펜슬_0_x,킬브로우    mm 슬림테크 하드펜슬_1_x,매트 아이 컬러_0_x,매트 아이 컬러_1_x,아이섀도우_0_x,아이섀도우_1_x,피스 매칭 섀도우  매트 _0_x,피스 매칭 섀도우  매트 _1_x,모던 섀도우 이탈프리즘  쉬머 _0_x,모던 섀도우 이탈프리즘  쉬머 _1_x,프리즘 에어 섀도우 스파클링_0_x,프리즘 에어 섀도우 스파클링_1_x,하드 포뮬라_0_y,하드 포뮬라_1_y,브로우 위즈_0_y,브로우 위즈_1_y,하드 스퀘어 아이브로우 펜슬_0_y,하드 스퀘어 아이브로우 펜슬_1_y,아이돌 브로우 파우더 케익_0_y,아이돌 브로우 파우더 케익_1_y,프리사이슬리 마이 브로우 펜슬_0_y,프리사이슬리 마이 브로우 펜슬_1_y,아이브로우 쿠션 카라_0_y,아이브로우 쿠션 카라_1_y,킬 브로우 오토 하드 브로우 펜슬_0_y,킬 브로우 오토 하드 브로우 펜슬_1_y,헤비로테이션 컬러링 아이브로우_0_y,헤비로테이션 컬러링 아이브로우_1_y,구프 프루프 브로우 펜슬_0_y,구프 프루프 브로우 펜슬_1_y,딥브로우 포마드_0_y,딥브로우 포마드_1_y,아이브로우 오토 펜슬_0_y,아이브로우 오토 펜슬_1_y,퍼펙틀리 디파인드 롱웨어 브라우 펜슬_0_y,퍼펙틀리 디파인드 롱웨어 브라우 펜슬_1_y,스머지프루프 우드 브로우_0_y,스머지프루프 우드 브로우_1_y,하드텍스처 아이브로우_0_y,하드텍스처 아이브로우_1_y,내추럴 브라우 쉐이퍼_0_y,내추럴 브라우 쉐이퍼_1_y,프로 롱웨어 워터프루프 브로우 세트_0_y,프로 롱웨어 워터프루프 브로우 세트_1_y,헤비로테이션 파우더 아이브로우    D 노즈섀도우_0_y,헤비로테이션 파우더 아이브로우    D 노즈섀도우_1_y,초코 아이브로우 파우더케익_0_y,초코 아이브로우 파우더케익_1_y,카 브로우_0_y,카 브로우_1_y,킬브로우    mm 슬림테크 하드펜슬_0_y,킬브로우    mm 슬림테크 하드펜슬_1_y,매트 아이 컬러_0_y,매트 아이 컬러_1_y,아이섀도우_0_y,아이섀도우_1_y,피스 매칭 섀도우  매트 _0_y,피스 매칭 섀도우  매트 _1_y,모던 섀도우 이탈프리즘  쉬머 _0_y,모던 섀도우 이탈프리즘  쉬머 _1_y,프리즘 에어 섀도우 스파클링_0_y,프리즘 에어 섀도우 스파클링_1_y,문더스트 아이섀도우_0,문더스트 아이섀도우_1,럭스 아이섀도우_0,럭스 아이섀도우_1,피스 매칭   구 섀도우 팔레트  머추어 피치 _0,피스 매칭   구 섀도우 팔레트  머추어 피치 _1,아이섀도우 시퀸_0,아이섀도우 시퀸_1,새틴 아이컬러_0,새틴 아이컬러_1,룩 앳 마이 아이즈  카페 _0,룩 앳 마이 아이즈  카페 _1,피스 매칭 섀도우 쉬머_0,피스 매칭 섀도우 쉬머_1,타르트레트  인 블룸 클레이 팔레트_0,타르트레트  인 블룸 클레이 팔레트_1,룩 앳 마이 아이즈  메이플로드   카페 _0,룩 앳 마이 아이즈  메이플로드   카페 _1,스파클 아이섀도우_0,스파클 아이섀도우_1,베러 댄 아이즈_0,베러 댄 아이즈_1,매그니피센트 메탈 글리터   글로우 리퀴드 아이섀도우_0,매그니피센트 메탈 글리터   글로우 리퀴드 아이섀도우_1,피스 매칭   구 섀도우 팔레트  어메이징 나이트 _0,피스 매칭   구 섀도우 팔레트  어메이징 나이트 _1,프로 싱글 섀도우_0,프로 싱글 섀도우_1,모던 섀도우 이탈프리즘  매트 _0,모던 섀도우 이탈프리즘  매트 _1
10,80.18018000000001,20.37037,0.0,0.0,0.0,0.0,12.2807,0.0,0.0,0.0,63.46153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.93406,68.83408,0.0,0.0,0.0,0.0,0.0,0.0,80.18018000000001,20.37037,0.0,0.0,0.0,0.0,12.2807,0.0,0.0,0.0,63.46153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.93406,68.83408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,75.67567,24.074070000000003,0.0,0.0,0.0,0.0,8.18713,0.0,0.0,0.0,51.92307,0.0,0.0,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.3956,76.00896,0.0,0.0,0.0,0.0,0.0,0.0,75.67567,24.074070000000003,0.0,0.0,0.0,0.0,8.18713,0.0,0.0,0.0,51.92307,0.0,0.0,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.3956,76.00896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.83333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,90.99099,40.74074,0.0,0.0,0.0,0.0,4.09356,0.0,0.0,0.0,42.30769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.62637,73.09416999999999,0.0,0.0,0.0,0.0,0.0,0.0,90.99099,40.74074,0.0,0.0,0.0,0.0,4.09356,0.0,0.0,0.0,42.30769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.62637,73.09416999999999,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,85.58558000000001,35.185179999999995,0.0,0.0,0.0,0.0,3.5087699999999997,0.0,0.0,0.0,21.15384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.71428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.64835,78.69955,0.0,0.0,0.0,0.0,0.0,0.0,85.58558000000001,35.185179999999995,0.0,0.0,0.0,0.0,3.5087699999999997,0.0,0.0,0.0,21.15384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.71428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.64835,78.69955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.137929999999997,29.166659999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,66.66666,25.92592,0.0,0.0,0.0,0.0,8.18713,0.0,0.0,0.0,11.53846,0.0,38.88888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,74.94505,77.57847,0.0,0.0,0.0,0.0,0.0,0.0,66.66666,25.92592,0.0,0.0,0.0,0.0,8.18713,0.0,0.0,0.0,11.53846,0.0,38.88888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,74.94505,77.57847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.166659999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,67.56756,40.74074,0.0,0.0,0.0,0.0,4.67836,0.0,0.0,0.0,21.15384,0.0,27.77777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.60439,83.63228000000001,0.0,0.0,0.0,0.0,0.0,0.0,67.56756,40.74074,0.0,0.0,0.0,0.0,4.67836,0.0,0.0,0.0,21.15384,0.0,27.77777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.60439,83.63228000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.68965,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,62.16216,75.92591999999999,0.0,0.0,0.0,0.0,5.84795,0.0,0.0,0.0,19.23076,0.0,72.22222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.40425,0.0,0.0,0.0,0.0,79.56043000000001,80.71748000000001,0.0,0.0,0.0,0.0,0.0,0.0,62.16216,75.92591999999999,0.0,0.0,0.0,0.0,5.84795,0.0,0.0,0.0,19.23076,0.0,72.22222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.40425,0.0,0.0,0.0,0.0,79.56043000000001,80.71748000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.93103,29.166659999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,49.54954,38.88888,0.0,0.0,0.0,0.0,2.92397,0.0,0.0,0.0,15.38461,0.0,72.22222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.37361999999999,75.1121,0.0,0.0,0.0,0.0,0.0,0.0,49.54954,38.88888,0.0,0.0,0.0,0.0,2.92397,0.0,0.0,0.0,15.38461,0.0,72.22222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.37361999999999,75.1121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.30232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,56.75675,38.88888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.461529999999998,11.53846,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,14.89361,0.0,0.0,0.0,0.0,82.85714,83.8565,0.0,0.0,0.0,0.0,0.0,0.0,56.75675,38.88888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.461529999999998,11.53846,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,14.89361,0.0,0.0,0.0,0.0,82.85714,83.8565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,41.860459999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,63.96396,44.44444,0.0,83.33333,0.0,0.0,0.0,0.0,0.0,0.0,21.15384,9.61538,94.44444,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.83516,81.16591,0.0,0.0,0.0,0.0,0.0,0.0,63.96396,44.44444,0.0,83.33333,0.0,0.0,0.0,0.0,0.0,0.0,21.15384,9.61538,94.44444,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.83516,81.16591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.930229999999998,32.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,50.45045,51.85185,0.0,0.0,0.0,0.0,4.09356,0.0,0.0,0.0,13.461529999999998,0.0,33.33333,83.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0989,79.59640999999999,0.0,0.0,0.0,0.0,0.0,0.0,50.45045,51.85185,0.0,0.0,0.0,0.0,4.09356,0.0,0.0,0.0,13.461529999999998,0.0,33.33333,83.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0989,79.59640999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,100.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.68965,29.166659999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,49.54954,37.03703,0.0,0.0,0.0,0.0,4.67836,0.0,0.0,0.0,17.30769,44.23076,27.77777,27.77777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.84615,70.40358,0.0,0.0,0.0,0.0,0.0,0.0,49.54954,37.03703,0.0,0.0,0.0,0.0,4.67836,0.0,0.0,0.0,17.30769,44.23076,27.77777,27.77777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.84615,70.40358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.953480000000006,12.5,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.68965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,48.64864,42.59259,0.0,0.0,0.0,0.0,5.26315,0.0,0.0,0.0,34.61538,80.76923000000001,27.77777,66.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.82417,69.28251,0.0,0.0,0.0,0.0,0.0,0.0,48.64864,42.59259,0.0,0.0,0.0,0.0,5.26315,0.0,0.0,0.0,34.61538,80.76923000000001,27.77777,66.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.82417,69.28251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.60465,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,63.96396,48.148140000000005,0.0,0.0,0.0,0.0,9.94152,0.0,0.0,0.0,23.07692,100.0,55.55555,55.55555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,78.24175,100.0,0.0,0.0,0.0,0.0,0.0,0.0,63.96396,48.148140000000005,0.0,0.0,0.0,0.0,9.94152,0.0,0.0,0.0,23.07692,100.0,55.55555,55.55555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,78.24175,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,62.790690000000005,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.137929999999997,33.33333,0.0,0.0,0.0,0.0,0.0,71.42857,0.0,0.0
24,42.34234,25.92592,0.0,0.0,0.0,0.0,2.92397,0.0,0.0,0.0,23.07692,92.30769000000001,55.55555,55.55555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.76595,0.0,0.0,0.0,0.0,87.47251999999999,76.68160999999999,0.0,0.0,0.0,0.0,0.0,0.0,42.34234,25.92592,0.0,0.0,0.0,0.0,2.92397,0.0,0.0,0.0,23.07692,92.30769000000001,55.55555,55.55555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.76595,0.0,0.0,0.0,0.0,87.47251999999999,76.68160999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.674409999999995,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,54.05405,46.29629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.23076,67.30769000000001,0.0,83.33333,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,89.23076,78.25112,0.0,0.0,0.0,0.0,0.0,0.0,54.05405,46.29629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.23076,67.30769000000001,0.0,83.33333,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,89.23076,78.25112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.58139,27.5,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.83333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,57.65765,40.74074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.07692,63.46153,44.44444,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,100.0,88.7912,82.73541999999999,0.0,0.0,0.0,0.0,0.0,0.0,57.65765,40.74074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.07692,63.46153,44.44444,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,100.0,88.7912,82.73541999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,26.74418,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,50.45045,25.92592,0.0,0.0,0.0,0.0,3.5087699999999997,0.0,0.0,0.0,11.53846,51.92307,27.77777,66.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.23076,74.21524000000001,0.0,0.0,0.0,0.0,0.0,0.0,50.45045,25.92592,0.0,0.0,0.0,0.0,3.5087699999999997,0.0,0.0,0.0,11.53846,51.92307,27.77777,66.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.23076,74.21524000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.39534,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,57.65765,22.22222,0.0,0.0,0.0,0.0,7.0175399999999994,0.0,0.0,0.0,15.38461,42.30769,55.55555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.702119999999994,0.0,0.0,0.0,0.0,91.20879000000001,82.73541999999999,0.0,0.0,0.0,0.0,0.0,0.0,57.65765,22.22222,0.0,0.0,0.0,0.0,7.0175399999999994,0.0,0.0,0.0,15.38461,42.30769,55.55555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.702119999999994,0.0,0.0,0.0,0.0,91.20879000000001,82.73541999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.116270000000002,42.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.83333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,52.25225,46.29629,0.0,0.0,0.0,0.0,6.43274,0.0,0.0,0.0,21.15384,21.15384,33.33333,44.44444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.55319,0.0,0.0,0.0,0.0,94.28571,67.26456999999999,0.0,0.0,0.0,0.0,0.0,0.0,52.25225,46.29629,0.0,0.0,0.0,0.0,6.43274,0.0,0.0,0.0,21.15384,21.15384,33.33333,44.44444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.55319,0.0,0.0,0.0,0.0,94.28571,67.26456999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.55813,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.68965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
